"Geography" "Age" "Gender" "Hispanic" "Race" "Freq" "TotalCountyPopulation"
"MECKLENBURG" "66+" "Male" "NotHispanic" "WhiteAlone" 22172 919628
"MECKLENBURG" "18-25" "Female" "NotHispanic" "WhiteAlone" 23481 919628
"MECKLENBURG" "26-40" "Female" "NotHispanic" "WhiteAlone" 54808 919628
"MECKLENBURG" "41-65" "Female" "NotHispanic" "WhiteAlone" 81946 919628
"MECKLENBURG" "66+" "Female" "NotHispanic" "WhiteAlone" 31697 919628
"MECKLENBURG" "18-25" "Male" "Hispanic" "BlackAlone" 345 919628
"MECKLENBURG" "26-40" "Male" "Hispanic" "BlackAlone" 540 919628
"MECKLENBURG" "41-65" "Male" "Hispanic" "BlackAlone" 378 919628
"MECKLENBURG" "66+" "Male" "Hispanic" "BlackAlone" 48 919628
"MECKLENBURG" "18-25" "Female" "Hispanic" "BlackAlone" 363 919628
"MECKLENBURG" "26-40" "Female" "Hispanic" "BlackAlone" 615 919628
"MECKLENBURG" "41-65" "Female" "Hispanic" "BlackAlone" 470 919628
"MECKLENBURG" "66+" "Female" "Hispanic" "BlackAlone" 90 919628
"MECKLENBURG" "18-25" "Male" "NotHispanic" "BlackAlone" 15913 919628
"MECKLENBURG" "26-40" "Male" "NotHispanic" "BlackAlone" 28659 919628
"MECKLENBURG" "41-65" "Male" "NotHispanic" "BlackAlone" 36154 919628
"MECKLENBURG" "66+" "Male" "NotHispanic" "BlackAlone" 5841 919628
"MECKLENBURG" "18-25" "Female" "NotHispanic" "BlackAlone" 17928 919628
"MECKLENBURG" "26-40" "Female" "NotHispanic" "BlackAlone" 37996 919628
"MECKLENBURG" "41-65" "Female" "NotHispanic" "BlackAlone" 46091 919628
"MECKLENBURG" "66+" "Female" "NotHispanic" "BlackAlone" 10246 919628
"MECKLENBURG" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 80 919628
"MECKLENBURG" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 251 919628
"MECKLENBURG" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 123 919628
"MECKLENBURG" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 11 919628
"MECKLENBURG" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 95 919628
"MECKLENBURG" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 187 919628
"MECKLENBURG" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 99 919628
"MECKLENBURG" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 7 919628
"MECKLENBURG" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 185 919628
"MECKLENBURG" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 325 919628
"MECKLENBURG" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 459 919628
"MECKLENBURG" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 93 919628
"MECKLENBURG" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 189 919628
"MECKLENBURG" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 348 919628
"MECKLENBURG" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 496 919628
"MECKLENBURG" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 103 919628
"MECKLENBURG" "18-25" "Male" "Hispanic" "AsianAlone" 38 919628
"MECKLENBURG" "26-40" "Male" "Hispanic" "AsianAlone" 48 919628
"MECKLENBURG" "41-65" "Male" "Hispanic" "AsianAlone" 42 919628
"MECKLENBURG" "66+" "Male" "Hispanic" "AsianAlone" 2 919628
"MECKLENBURG" "18-25" "Female" "Hispanic" "AsianAlone" 17 919628
"MECKLENBURG" "26-40" "Female" "Hispanic" "AsianAlone" 47 919628
"MECKLENBURG" "41-65" "Female" "Hispanic" "AsianAlone" 24 919628
"MECKLENBURG" "66+" "Female" "Hispanic" "AsianAlone" 9 919628
"MECKLENBURG" "18-25" "Male" "NotHispanic" "AsianAlone" 2578 919628
"MECKLENBURG" "26-40" "Male" "NotHispanic" "AsianAlone" 7045 919628
"MECKLENBURG" "41-65" "Male" "NotHispanic" "AsianAlone" 5235 919628
"MECKLENBURG" "66+" "Male" "NotHispanic" "AsianAlone" 951 919628
"MECKLENBURG" "18-25" "Female" "NotHispanic" "AsianAlone" 2484 919628
"MECKLENBURG" "26-40" "Female" "NotHispanic" "AsianAlone" 6781 919628
"MECKLENBURG" "41-65" "Female" "NotHispanic" "AsianAlone" 5360 919628
"MECKLENBURG" "66+" "Female" "NotHispanic" "AsianAlone" 952 919628
"MECKLENBURG" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 27 919628
"MECKLENBURG" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 34 919628
"MECKLENBURG" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 14 919628
"MECKLENBURG" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 919628
"MECKLENBURG" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 9 919628
"MECKLENBURG" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 14 919628
"MECKLENBURG" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 16 919628
"MECKLENBURG" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 919628
"MECKLENBURG" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 32 919628
"MECKLENBURG" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 74 919628
"MECKLENBURG" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 60 919628
"MECKLENBURG" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 8 919628
"MECKLENBURG" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 47 919628
"MECKLENBURG" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 89 919628
"MECKLENBURG" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 41 919628
"MECKLENBURG" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 5 919628
"MECKLENBURG" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 4788 919628
"MECKLENBURG" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 10114 919628
"MECKLENBURG" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 4641 919628
"MECKLENBURG" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 290 919628
"MECKLENBURG" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 3527 919628
"MECKLENBURG" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 8035 919628
"MECKLENBURG" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 3856 919628
"MECKLENBURG" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 385 919628
"MECKLENBURG" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 155 919628
"MECKLENBURG" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 290 919628
"MECKLENBURG" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 169 919628
"MECKLENBURG" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 12 919628
"MECKLENBURG" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 156 919628
"MECKLENBURG" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 289 919628
"MECKLENBURG" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 202 919628
"MECKLENBURG" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 26 919628
"MECKLENBURG" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 493 919628
"MECKLENBURG" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 969 919628
"MECKLENBURG" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 530 919628
"MECKLENBURG" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 45 919628
"MECKLENBURG" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 431 919628
"MECKLENBURG" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 875 919628
"MECKLENBURG" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 571 919628
"MECKLENBURG" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 62 919628
"MECKLENBURG" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 910 919628
"MECKLENBURG" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 1433 919628
"MECKLENBURG" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 1140 919628
"MECKLENBURG" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 178 919628
"MECKLENBURG" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 1130 919628
"MECKLENBURG" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 1804 919628
"MECKLENBURG" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 1466 919628
"MECKLENBURG" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 279 919628
"MITCHELL" "18-25" "Male" "Hispanic" "WhiteAlone" 16 15579
"MITCHELL" "26-40" "Male" "Hispanic" "WhiteAlone" 29 15579
"MITCHELL" "41-65" "Male" "Hispanic" "WhiteAlone" 16 15579
"MITCHELL" "66+" "Male" "Hispanic" "WhiteAlone" 5 15579
"MITCHELL" "18-25" "Female" "Hispanic" "WhiteAlone" 9 15579
"MITCHELL" "26-40" "Female" "Hispanic" "WhiteAlone" 21 15579
"MITCHELL" "41-65" "Female" "Hispanic" "WhiteAlone" 14 15579
"MITCHELL" "66+" "Female" "Hispanic" "WhiteAlone" 5 15579
"MITCHELL" "18-25" "Male" "NotHispanic" "WhiteAlone" 567 15579
"MITCHELL" "26-40" "Male" "NotHispanic" "WhiteAlone" 1153 15579
"MITCHELL" "41-65" "Male" "NotHispanic" "WhiteAlone" 2686 15579
"MITCHELL" "66+" "Male" "NotHispanic" "WhiteAlone" 1296 15579
"MITCHELL" "18-25" "Female" "NotHispanic" "WhiteAlone" 535 15579
"MITCHELL" "26-40" "Female" "NotHispanic" "WhiteAlone" 1145 15579
"MITCHELL" "41-65" "Female" "NotHispanic" "WhiteAlone" 2903 15579
"MITCHELL" "66+" "Female" "NotHispanic" "WhiteAlone" 1660 15579
"MITCHELL" "18-25" "Male" "Hispanic" "BlackAlone" 0 15579
"MITCHELL" "26-40" "Male" "Hispanic" "BlackAlone" 1 15579
"MITCHELL" "41-65" "Male" "Hispanic" "BlackAlone" 0 15579
"MITCHELL" "66+" "Male" "Hispanic" "BlackAlone" 0 15579
"MITCHELL" "18-25" "Female" "Hispanic" "BlackAlone" 0 15579
"MITCHELL" "26-40" "Female" "Hispanic" "BlackAlone" 1 15579
"MITCHELL" "41-65" "Female" "Hispanic" "BlackAlone" 0 15579
"MITCHELL" "66+" "Female" "Hispanic" "BlackAlone" 0 15579
"MITCHELL" "18-25" "Male" "NotHispanic" "BlackAlone" 6 15579
"MITCHELL" "26-40" "Male" "NotHispanic" "BlackAlone" 5 15579
"MITCHELL" "41-65" "Male" "NotHispanic" "BlackAlone" 9 15579
"MITCHELL" "66+" "Male" "NotHispanic" "BlackAlone" 1 15579
"MITCHELL" "18-25" "Female" "NotHispanic" "BlackAlone" 4 15579
"MITCHELL" "26-40" "Female" "NotHispanic" "BlackAlone" 4 15579
"MITCHELL" "41-65" "Female" "NotHispanic" "BlackAlone" 5 15579
"MITCHELL" "66+" "Female" "NotHispanic" "BlackAlone" 4 15579
"MITCHELL" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 15579
"MITCHELL" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 6 15579
"MITCHELL" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 5 15579
"MITCHELL" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 15579
"MITCHELL" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 15579
"MITCHELL" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 4 15579
"MITCHELL" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 15579
"MITCHELL" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 15579
"MITCHELL" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 1 15579
"MITCHELL" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 2 15579
"MITCHELL" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 7 15579
"MITCHELL" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 5 15579
"MITCHELL" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 4 15579
"MITCHELL" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 2 15579
"MITCHELL" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 6 15579
"MITCHELL" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 1 15579
"MITCHELL" "18-25" "Male" "Hispanic" "AsianAlone" 0 15579
"MITCHELL" "26-40" "Male" "Hispanic" "AsianAlone" 0 15579
"MITCHELL" "41-65" "Male" "Hispanic" "AsianAlone" 2 15579
"MITCHELL" "66+" "Male" "Hispanic" "AsianAlone" 0 15579
"MITCHELL" "18-25" "Female" "Hispanic" "AsianAlone" 0 15579
"MITCHELL" "26-40" "Female" "Hispanic" "AsianAlone" 0 15579
"MITCHELL" "41-65" "Female" "Hispanic" "AsianAlone" 1 15579
"MITCHELL" "66+" "Female" "Hispanic" "AsianAlone" 0 15579
"MITCHELL" "18-25" "Male" "NotHispanic" "AsianAlone" 4 15579
"MITCHELL" "26-40" "Male" "NotHispanic" "AsianAlone" 3 15579
"MITCHELL" "41-65" "Male" "NotHispanic" "AsianAlone" 3 15579
"MITCHELL" "66+" "Male" "NotHispanic" "AsianAlone" 1 15579
"MITCHELL" "18-25" "Female" "NotHispanic" "AsianAlone" 0 15579
"MITCHELL" "26-40" "Female" "NotHispanic" "AsianAlone" 11 15579
"MITCHELL" "41-65" "Female" "NotHispanic" "AsianAlone" 7 15579
"MITCHELL" "66+" "Female" "NotHispanic" "AsianAlone" 5 15579
"MITCHELL" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 15579
"MITCHELL" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 15579
"MITCHELL" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 35 15579
"MITCHELL" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 75 15579
"MITCHELL" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 40 15579
"MITCHELL" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 4 15579
"MITCHELL" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 26 15579
"MITCHELL" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 41 15579
"MITCHELL" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 23 15579
"MITCHELL" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 1 15579
"MITCHELL" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 15579
"MITCHELL" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 15579
"MITCHELL" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 15579
"MITCHELL" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 15579
"MITCHELL" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 15579
"MITCHELL" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 15579
"MITCHELL" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 3 15579
"MITCHELL" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 15579
"MITCHELL" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 2 15579
"MITCHELL" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 2 15579
"MITCHELL" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 2 15579
"MITCHELL" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 1 15579
"MITCHELL" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 1 15579
"MITCHELL" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 0 15579
"MITCHELL" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 2 15579
"MITCHELL" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 2 15579
"MITCHELL" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 5 15579
"MITCHELL" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 9 15579
"MITCHELL" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 21 15579
"MITCHELL" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 4 15579
"MITCHELL" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 10 15579
"MITCHELL" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 9 15579
"MITCHELL" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 33 15579
"MITCHELL" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 5 15579
"MONTGOMERY" "18-25" "Male" "Hispanic" "WhiteAlone" 82 27798
"MONTGOMERY" "26-40" "Male" "Hispanic" "WhiteAlone" 173 27798
"MONTGOMERY" "41-65" "Male" "Hispanic" "WhiteAlone" 87 27798
"MONTGOMERY" "66+" "Male" "Hispanic" "WhiteAlone" 7 27798
"MONTGOMERY" "18-25" "Female" "Hispanic" "WhiteAlone" 60 27798
"MONTGOMERY" "26-40" "Female" "Hispanic" "WhiteAlone" 163 27798
"MONTGOMERY" "41-65" "Female" "Hispanic" "WhiteAlone" 66 27798
"MONTGOMERY" "66+" "Female" "Hispanic" "WhiteAlone" 6 27798
"MONTGOMERY" "18-25" "Male" "NotHispanic" "WhiteAlone" 664 27798
"MONTGOMERY" "26-40" "Male" "NotHispanic" "WhiteAlone" 1369 27798
"MONTGOMERY" "41-65" "Male" "NotHispanic" "WhiteAlone" 3446 27798
"MONTGOMERY" "66+" "Male" "NotHispanic" "WhiteAlone" 1501 27798
"MONTGOMERY" "18-25" "Female" "NotHispanic" "WhiteAlone" 615 27798
"MONTGOMERY" "26-40" "Female" "NotHispanic" "WhiteAlone" 1515 27798
"MONTGOMERY" "41-65" "Female" "NotHispanic" "WhiteAlone" 3545 27798
"MONTGOMERY" "66+" "Female" "NotHispanic" "WhiteAlone" 1923 27798
"MONTGOMERY" "18-25" "Male" "Hispanic" "BlackAlone" 3 27798
"MONTGOMERY" "26-40" "Male" "Hispanic" "BlackAlone" 4 27798
"MONTGOMERY" "41-65" "Male" "Hispanic" "BlackAlone" 3 27798
"MONTGOMERY" "66+" "Male" "Hispanic" "BlackAlone" 1 27798
"MONTGOMERY" "18-25" "Female" "Hispanic" "BlackAlone" 2 27798
"MONTGOMERY" "26-40" "Female" "Hispanic" "BlackAlone" 5 27798
"MONTGOMERY" "41-65" "Female" "Hispanic" "BlackAlone" 1 27798
"MONTGOMERY" "66+" "Female" "Hispanic" "BlackAlone" 0 27798
"MONTGOMERY" "18-25" "Male" "NotHispanic" "BlackAlone" 265 27798
"MONTGOMERY" "26-40" "Male" "NotHispanic" "BlackAlone" 408 27798
"MONTGOMERY" "41-65" "Male" "NotHispanic" "BlackAlone" 796 27798
"MONTGOMERY" "66+" "Male" "NotHispanic" "BlackAlone" 223 27798
"MONTGOMERY" "18-25" "Female" "NotHispanic" "BlackAlone" 298 27798
"MONTGOMERY" "26-40" "Female" "NotHispanic" "BlackAlone" 529 27798
"MONTGOMERY" "41-65" "Female" "NotHispanic" "BlackAlone" 1012 27798
"MONTGOMERY" "66+" "Female" "NotHispanic" "BlackAlone" 357 27798
"MONTGOMERY" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27798
"MONTGOMERY" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 3 27798
"MONTGOMERY" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 27798
"MONTGOMERY" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 27798
"MONTGOMERY" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 27798
"MONTGOMERY" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 27798
"MONTGOMERY" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27798
"MONTGOMERY" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27798
"MONTGOMERY" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 4 27798
"MONTGOMERY" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 7 27798
"MONTGOMERY" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 26 27798
"MONTGOMERY" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 2 27798
"MONTGOMERY" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 4 27798
"MONTGOMERY" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 12 27798
"MONTGOMERY" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 24 27798
"MONTGOMERY" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 7 27798
"MONTGOMERY" "18-25" "Male" "Hispanic" "AsianAlone" 0 27798
"MONTGOMERY" "26-40" "Male" "Hispanic" "AsianAlone" 0 27798
"MONTGOMERY" "41-65" "Male" "Hispanic" "AsianAlone" 0 27798
"MONTGOMERY" "66+" "Male" "Hispanic" "AsianAlone" 0 27798
"MONTGOMERY" "18-25" "Female" "Hispanic" "AsianAlone" 0 27798
"MONTGOMERY" "26-40" "Female" "Hispanic" "AsianAlone" 1 27798
"MONTGOMERY" "41-65" "Female" "Hispanic" "AsianAlone" 0 27798
"MONTGOMERY" "66+" "Female" "Hispanic" "AsianAlone" 0 27798
"MONTGOMERY" "18-25" "Male" "NotHispanic" "AsianAlone" 38 27798
"MONTGOMERY" "26-40" "Male" "NotHispanic" "AsianAlone" 48 27798
"MONTGOMERY" "41-65" "Male" "NotHispanic" "AsianAlone" 63 27798
"MONTGOMERY" "66+" "Male" "NotHispanic" "AsianAlone" 11 27798
"MONTGOMERY" "18-25" "Female" "NotHispanic" "AsianAlone" 25 27798
"MONTGOMERY" "26-40" "Female" "NotHispanic" "AsianAlone" 58 27798
"MONTGOMERY" "41-65" "Female" "NotHispanic" "AsianAlone" 59 27798
"MONTGOMERY" "66+" "Female" "NotHispanic" "AsianAlone" 14 27798
"MONTGOMERY" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 27798
"MONTGOMERY" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 27798
"MONTGOMERY" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27798
"MONTGOMERY" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 191 27798
"MONTGOMERY" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 345 27798
"MONTGOMERY" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 195 27798
"MONTGOMERY" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 9 27798
"MONTGOMERY" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 155 27798
"MONTGOMERY" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 305 27798
"MONTGOMERY" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 129 27798
"MONTGOMERY" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 9 27798
"MONTGOMERY" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 27798
"MONTGOMERY" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 27798
